imagePath,labelId
Tomato___Bacterial_spot\17ee90d7-f733-4026-a83e-c5c87ad88e67___GCREC_Bact.Sp 5623.JPG,28
Orange___Haunglongbing_(Citrus_greening)\09efcfb0-7f12-471d-b900-5e1b56d37b0c___CREC_HLB 4509.JPG,15
Squash___Powdery_mildew\a9670b67-7425-46ab-824c-777d6dfb3c7f___MD_Powd.M 9931.JPG,25
Potato___Early_blight\6bd7d398-9cce-4282-a853-9625a641ebd6___RS_Early.B 8416.JPG,20
Cherry_(including_sour)___Powdery_mildew\783e28d7-3b7f-4b9c-81a0-99218f2d3f84___FREC_Pwd.M 4833.JPG,5
Apple___healthy\990838f4-b976-45bb-859d-95de901acc8c___RS_HL 7365.JPG,3
Tomato___Tomato_Yellow_Leaf_Curl_Virus\9b1edb7f-cb28-400e-82bb-3a4bbaa6b582___UF.GRC_YLCV_Lab 01806.JPG,35
Tomato___Bacterial_spot\fae0cb2c-797d-49d8-820a-52ccd350f8fd___UF.GRC_BS_Lab Leaf 0394.JPG,28
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\27e65f9d-3d4f-41e3-ab13-218efd033b6c___FAM_L.Blight 1660.JPG,13
Apple___healthy\36980863-22cb-4e05-a1f6-53039a89993a___RS_HL 5934.JPG,3
Blueberry___healthy\bafd9520-a306-441b-8f0f-8fdd5ff0f3d3___RS_HL 2375.JPG,4
Soybean___healthy\4fce45d7-9731-4fd5-9898-9e07c2e219af___RS_HL 2903.JPG,24
Blueberry___healthy\196a40ba-919b-49af-9074-f6d08b0377da___RS_HL 5435.JPG,4
Blueberry___healthy\5e8eae77-2236-48a2-b70b-9adb74a4486b___RS_HL 0647.JPG,4
Tomato___Late_blight\e5c62da4-e09d-4dc5-a5b1-63a5f85826de___RS_Late.B 6981.JPG,30
Tomato___Tomato_Yellow_Leaf_Curl_Virus\029bc326-4217-4f91-840f-1f006ef59753___YLCV_GCREC 2326.JPG,35
Peach___Bacterial_spot\8b3f1862-63d0-4bbd-9910-3155849dec07___Rutg._Bact.S 1091.JPG,16
Soybean___healthy\700e63b7-359c-4cb3-b665-20d2baba0a64___RS_HL 7231.JPG,24
Tomato___Target_Spot\896c8c3f-6c56-4d7d-910e-3cca0e047f19___Com.G_TgS_FL 0699.JPG,34
Peach___Bacterial_spot\0b046683-3a87-4866-b772-0ff89890a0ac___Rut._Bact.S 0967.JPG,16
Peach___Bacterial_spot\680b601a-2508-448f-a410-b41300f91385___Rut._Bact.S 1006.JPG,16
Tomato___Bacterial_spot\18ac424a-de74-40f4-b830-74384ae67302___GCREC_Bact.Sp 3480.JPG,28
Tomato___Spider_mites Two-spotted_spider_mite\c71a53bd-045e-48a2-a7a3-2032688619af___Com.G_SpM_FL 1549.JPG,33
Grape___Black_rot\595c4a79-8ce8-4480-beee-95b8bf853879___FAM_B.Rot 3173.JPG,11
Tomato___Late_blight\e09b337d-7ad9-42c8-9ca4-8c782ff942b1___RS_Late.B 5575.JPG,30
Apple___healthy\39bd8139-dfe4-45ec-8bf9-d9cabbdd1ea8___RS_HL 5659.JPG,3
Tomato___Target_Spot\79e6e0c0-837b-4705-87b6-96fcb8b79360___Com.G_TgS_FL 8176.JPG,34
Potato___Late_blight\77e2a857-e169-42f4-9886-708024781837___RS_LB 4705.JPG,21
Peach___Bacterial_spot\2e256ddc-3648-457b-a0a7-77bf6bc070d2___Rutg._Bact.S 1174.JPG,16
Cherry_(including_sour)___healthy\dce94357-3e18-475f-b637-94c6a54b7f61___JR_HL 9777.JPG,6
Blueberry___healthy\8d8085dc-3993-457c-9905-34e22b530770___RS_HL 0402.JPG,4
Corn_(maize)___healthy\e2735878-7aa1-4db0-9013-6bf31f6e4e43___R.S_HL 0598 copy 2.jpg,10
"Pepper,_bell___Bacterial_spot\d7b5cac3-8927-4de2-a1e5-cc44ccb15a32___NREC_B.Spot 1866.JPG",18
Potato___Late_blight\a343cad1-3b4d-4761-b222-d0bbc0f4bdc0___RS_LB 2569.JPG,21
Peach___Bacterial_spot\97b8814f-6c77-493e-87ce-8816ffe4abae___Rutg._Bact.S 1263.JPG,16
Grape___Esca_(Black_Measles)\c51e7bdf-f7b7-47dd-9469-3e994c780449___FAM_B.Msls 4039.JPG,12
Peach___Bacterial_spot\3f11ea1f-a80d-44b5-8963-e85a1fd58f12___Rutg._Bact.S 1996.JPG,16
Tomato___Spider_mites Two-spotted_spider_mite\a8a96fef-22c8-45d9-971a-8211b91e72de___Com.G_SpM_FL 8520.JPG,33
Apple___Apple_scab\d842b34b-d2ab-48fc-9e78-ef586308c359___FREC_Scab 2982.JPG,0
Peach___Bacterial_spot\caed8e4a-cbad-46c9-bccf-30b9dfb4939a___Rut._Bact.S 0943.JPG,16
Grape___Esca_(Black_Measles)\83691e0b-04e0-4a8f-bf76-0924614c4ce6___FAM_B.Msls 0943.JPG,12
"Pepper,_bell___Bacterial_spot\e0a37710-24b7-4b37-878c-537906b6b6e5___JR_B.Spot 3318.JPG",18
Tomato___Tomato_Yellow_Leaf_Curl_Virus\abda8979-73df-4688-8940-58cd23c18553___UF.GRC_YLCV_Lab 03231.JPG,35
Potato___Early_blight\55daa016-a408-4de3-a79e-53d0ec53ea16___RS_Early.B 7686.JPG,20
Blueberry___healthy\45125eef-ab89-43b1-be9f-e7bfcb28deb8___RS_HL 5276.JPG,4
Potato___Early_blight\91008080-0b15-41f0-ab72-5b6a3582239d___RS_Early.B 6954.JPG,20
Orange___Haunglongbing_(Citrus_greening)\0df51ff0-4618-4eac-ba38-04b7a781294c___CREC_HLB 7570.JPG,15
Orange___Haunglongbing_(Citrus_greening)\afb42570-cd62-42e3-a430-49a4eb9f27ef___CREC_HLB 5332.JPG,15
Tomato___Early_blight\d452210c-ee07-4a6e-a0e0-15676dafacb1___RS_Erly.B 7419.JPG,29
Tomato___Late_blight\58f61006-7ddb-48f7-86cd-7b2cc7858d0d___RS_Late.B 5110.JPG,30
Soybean___healthy\eb47d8f1-6664-434f-aa31-6f17c29eef6a___RS_HL 7477.JPG,24
Soybean___healthy\7d71dad7-10c8-41f6-b750-bb381cddf683___RS_HL 6396.JPG,24
Orange___Haunglongbing_(Citrus_greening)\a4d039d2-edf6-4534-87b3-4217ddc57f8a___UF.Citrus_HLB_Lab 9836.JPG,15
Soybean___healthy\e0bfb39b-820b-408a-a0ed-20051e8fd07d___RS_HL 4542.JPG,24
Peach___Bacterial_spot\4bee96ae-5ac2-4352-8901-6cf6ebfdc865___Rutg._Bact.S 1399.JPG,16
Peach___Bacterial_spot\620feaed-26ab-4165-ba19-31bc6a53154d___Rutg._Bact.S 1612.JPG,16
Tomato___Leaf_Mold\cf08d13a-ab82-4f09-92ab-8f45fe1eb086___Crnl_L.Mold 8671.JPG,31
Orange___Haunglongbing_(Citrus_greening)\5dfbddfb-d40e-45f5-87f8-2f31e83ec86b___CREC_HLB 5487.JPG,15
Corn_(maize)___healthy\c68a8c80-fe05-4fd5-a9dc-d9e746f86519___R.S_HL 7966 copy.jpg,10
Apple___healthy\2260f331-0610-4dd8-9d8e-270115aba39b___RS_HL 6033.JPG,3
Orange___Haunglongbing_(Citrus_greening)\1c7df4c7-0a95-43b3-87e1-b5c83dff4784___UF.Citrus_HLB_Lab 1762.JPG,15
Corn_(maize)___healthy\5eedbe64-af14-4a60-97ba-2f75e9914d2a___R.S_HL 5541 copy 3.jpg,10
Tomato___Late_blight\e55af4aa-1f1c-4300-86ca-bdcff04bef80___GHLB_PS Leaf 2 Day 9.jpg,30
Tomato___Tomato_Yellow_Leaf_Curl_Virus\459c7e33-9780-4af1-b373-5ec67bdde2c1___UF.GRC_YLCV_Lab 02897.JPG,35
Tomato___Early_blight\25b96058-36c9-4213-bb16-088e76cb30b1___RS_Erly.B 9417.JPG,29
Soybean___healthy\6fc3a3a0-ac39-4750-b5f8-d0237386691d___RS_HL 4231.JPG,24
Strawberry___healthy\36fbdab5-6c76-4f04-8252-bfb944c20ddf___RS_HL 4788.JPG,27
Raspberry___healthy\cfcc231b-47ae-4adb-9fb2-bdbda4f05113___Mary_HL 9282.JPG,23
"Pepper,_bell___healthy\1aa25bab-008c-4114-9832-096d81592dd9___JR_HL 7992.JPG",19
Orange___Haunglongbing_(Citrus_greening)\c976a6f3-5403-430d-a87d-b3b51a1ffa21___CREC_HLB 4562.JPG,15
Strawberry___Leaf_scorch\1e1544ee-5642-4bef-847e-f961db4580ae___RS_L.Scorch 0038.JPG,26
Tomato___Target_Spot\ef6528c4-46d7-4d22-9e1b-3e2f58dbd6a8___Com.G_TgS_FL 1080.JPG,34
Orange___Haunglongbing_(Citrus_greening)\2d29685a-6b7d-434d-9f97-43f3a6014fed___CREC_HLB 4449.JPG,15
Tomato___Tomato_Yellow_Leaf_Curl_Virus\4c2d693d-a7e9-4c74-b400-1983abbcb0e5___YLCV_GCREC 2554.JPG,35
Tomato___Spider_mites Two-spotted_spider_mite\9aa105ae-c442-46ae-9273-c3581807f130___Com.G_SpM_FL 9287.JPG,33
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\375a9558-432c-4bdd-90b2-96a1d533f93d___FAM_L.Blight 0771.JPG,13
Tomato___Tomato_Yellow_Leaf_Curl_Virus\1951fd28-ff14-409d-9d05-83005d482a17___YLCV_NREC 2767.JPG,35
Tomato___Tomato_Yellow_Leaf_Curl_Virus\b6e1ceae-856b-467b-82e4-b810de964c52___YLCV_GCREC 2006.JPG,35
Tomato___healthy\b3e76dfe-eeb0-4edf-a93c-bb7964ff57eb___GH_HL Leaf 210.4.JPG,37
Cherry_(including_sour)___Powdery_mildew\1bbbffe8-ebdd-497c-b8ed-d90ad1a901e8___FREC_Pwd.M 4755.JPG,5
Apple___Apple_scab\1637ad84-640c-41e7-9be7-6d8e7769b875___FREC_Scab 3110.JPG,0
Orange___Haunglongbing_(Citrus_greening)\1f097750-aa3d-46dc-9d10-47e506d83538___UF.Citrus_HLB_Lab 1060.JPG,15
Strawberry___healthy\1171891a-bfa5-461f-803c-590f622b0f1c___RS_HL 4382.JPG,27
Grape___Black_rot\1ac53f1b-5d2c-4f6a-b4fe-dccd5dad551f___FAM_B.Rot 3046.JPG,11
Tomato___Target_Spot\294342db-c137-4644-9b1e-fb4bf61d7508___Com.G_TgS_FL 8288.JPG,34
Soybean___healthy\f2713b50-20b8-4b75-ab5d-1c1810277f5b___RS_HL 6156.JPG,24
Tomato___Late_blight\abc618dc-e185-4866-a09c-6073404cac76___GHLB2 Leaf 153.1.JPG,30
Tomato___Spider_mites Two-spotted_spider_mite\f167642d-37c5-4f64-9daa-438cc30e7ec3___Com.G_SpM_FL 1543.JPG,33
Grape___Black_rot\150f2f38-a17a-4d8b-9ba2-406c8d2e7b8a___FAM_B.Rot 3119.JPG,11
"Pepper,_bell___healthy\5e986ace-0b0e-4d27-b28c-5836aa4aa7bd___JR_HL 7635.JPG",19
Orange___Haunglongbing_(Citrus_greening)\6b279a31-dfc9-4ab5-95da-be3fec559910___CREC_HLB 5539.JPG,15
Corn_(maize)___Northern_Leaf_Blight\bc6c495b-3b17-45fa-8ff6-2e8bd528c5a5___RS_NLB 3562.JPG,9
Tomato___Tomato_Yellow_Leaf_Curl_Virus\d5eabd3a-306a-458f-9221-79b76db632c0___UF.GRC_YLCV_Lab 02517.JPG,35
Peach___Bacterial_spot\6311b6ca-b5f6-484c-bfa4-e21e32a2d363___Rutg._Bact.S 1476.JPG,16
Tomato___Tomato_Yellow_Leaf_Curl_Virus\4f37d25f-75f6-4f6a-9a0d-74c5ca36be06___YLCV_NREC 2196.JPG,35
"Pepper,_bell___healthy\a4980e0e-157e-4ad9-9cd8-ad3f37e9b8ca___JR_HL 8197.JPG",19
Orange___Haunglongbing_(Citrus_greening)\9ccf9795-b39b-4ca7-b51c-d7c41c9ed3ab___CREC_HLB 7520.JPG,15
Tomato___Tomato_Yellow_Leaf_Curl_Virus\a8b4ad62-2cbc-46a7-a323-d99ccd9ffbdc___YLCV_NREC 2106.JPG,35
Apple___Cedar_apple_rust\32ba7e2f-7ad8-480e-9f37-28469e6802af___FREC_C.Rust 9811.JPG,2
Corn_(maize)___healthy\c61a25a0-5163-4c93-b487-f73220bc90dc___R.S_HL 5560 copy.jpg,10
Corn_(maize)___healthy\a4403c1b-ad05-4b03-9d13-7367a2d16a16___R.S_HL 8272 copy.jpg,10
Tomato___Spider_mites Two-spotted_spider_mite\c6623b0e-ec12-4e31-a2db-75cd77166ded___Com.G_SpM_FL 1657.JPG,33
Tomato___Bacterial_spot\7f62023d-4d14-42af-b98f-ac7fc4280bbf___GCREC_Bact.Sp 5759.JPG,28
Apple___Apple_scab\4b51cc5d-4122-451b-8598-81ea29dc7cd4___FREC_Scab 3290.JPG,0
Apple___healthy\8bc978ac-e3b2-4466-a180-731dcbb71a59___RS_HL 8167.JPG,3
Tomato___Bacterial_spot\f321fdc4-0b37-4f12-bf76-30af4c54a573___UF.GRC_BS_Lab Leaf 9227.JPG,28
Orange___Haunglongbing_(Citrus_greening)\19a7d283-0268-4701-9aaa-92706c89f18d___UF.Citrus_HLB_Lab 1701.JPG,15
Cherry_(including_sour)___healthy\2fe56b0e-b231-4d37-9dcd-ec9eff2bef94___JR_HL 3950.JPG,6
Tomato___healthy\c2c1758f-3576-4e8a-9853-5f11ac4d20d6___GH_HL Leaf 316.1.JPG,37
Orange___Haunglongbing_(Citrus_greening)\7a20cef7-8a79-47e1-a594-91feb5026c2b___CREC_HLB 4771.JPG,15
Orange___Haunglongbing_(Citrus_greening)\6a00136e-9707-4f55-9b71-36cbf1a97556___UF.Citrus_HLB_Lab 9801.JPG,15
Blueberry___healthy\9233752c-5a86-42d8-89a3-7aaec3c7af67___RS_HL 5339.JPG,4
Tomato___Late_blight\6bd357a5-df74-4a18-a0d5-a078aeca7377___RS_Late.B 5134.JPG,30
Tomato___Septoria_leaf_spot\c091e80e-2855-4736-8289-6d9c5fc142d0___JR_Sept.L.S 8555.JPG,32
Tomato___Target_Spot\f3878705-b6ce-448d-868c-5c8016047e57___Com.G_TgS_FL 9736.JPG,34
Tomato___healthy\7c2aba18-254c-4e86-86ee-196a5a092324___RS_HL 0395.JPG,37
Peach___Bacterial_spot\79ae199b-8cb1-4339-bd21-3feb75520cf8___Rutg._Bact.S 2021.JPG,16
Peach___Bacterial_spot\663e92cb-d4ef-49f0-a5bd-e9069c351136___Rut._Bact.S 1553.JPG,16
Corn_(maize)___Common_rust_\RS_Rust 2414.JPG,8
Peach___Bacterial_spot\02b8939d-ad9b-43e7-a6f3-8005ed5877a8___Rutg._Bact.S 1921.JPG,16
Tomato___Tomato_Yellow_Leaf_Curl_Virus\b49abc5b-8416-446e-aa66-f1ae1eb1679b___UF.GRC_YLCV_Lab 02204.JPG,35
"Pepper,_bell___Bacterial_spot\313665a9-0f55-4f00-9373-74bf7349e6a6___NREC_B.Spot 1982.JPG",18
Orange___Haunglongbing_(Citrus_greening)\61e4c51b-8246-4cbe-8d1d-6475f673d2de___CREC_HLB 4263.JPG,15
Soybean___healthy\7feb4bde-6663-4424-aff4-eda5818ee4c5___RS_HL 5774 1.JPG,24
Tomato___Leaf_Mold\c259c11b-b958-4179-b09f-47e69419941a___Crnl_L.Mold 6803.JPG,31
Orange___Haunglongbing_(Citrus_greening)\d269bcbc-6e7c-4659-b28c-a5e168f14002___UF.Citrus_HLB_Lab 1688.JPG,15
"Pepper,_bell___healthy\01482fdd-5dfd-4190-bbc0-6189a3161fae___JR_HL 7983.JPG",19
Soybean___healthy\b38faec8-0c62-4608-b711-e62ddd4889fd___RS_HL 7483.JPG,24
Tomato___Tomato_Yellow_Leaf_Curl_Virus\ae8a45c1-aa76-4b64-ae85-ae56f852e2c5___YLCV_NREC 2628.JPG,35
Tomato___Spider_mites Two-spotted_spider_mite\c3cbde56-8c97-446c-bd42-7bcb9c74285b___Com.G_SpM_FL 8891.JPG,33
Peach___Bacterial_spot\dfd8db47-1396-4b75-9459-56eaaa19f0aa___Rut._Bact.S 0918.JPG,16
Tomato___Tomato_Yellow_Leaf_Curl_Virus\7fcaa4d4-8ba0-4c87-84fe-7e06a45f0326___UF.GRC_YLCV_Lab 09614.JPG,35
Orange___Haunglongbing_(Citrus_greening)\29a780e8-8031-46dc-ae51-b61918167558___CREC_HLB 5546.JPG,15
Tomato___Tomato_Yellow_Leaf_Curl_Virus\7503943e-57b5-49e1-af18-bbec27bcc6d3___UF.GRC_YLCV_Lab 01495.JPG,35
Orange___Haunglongbing_(Citrus_greening)\dfc22c14-b662-4e65-842c-edbf01d8ef7d___CREC_HLB 4661.JPG,15
Tomato___healthy\8425f91b-b758-4e82-a7cc-6ecc862c1a00___RS_HL 0255.JPG,37
Tomato___Septoria_leaf_spot\36d0b778-94d1-4475-a513-d0611131a996___Keller.St_CG 1892.JPG,32
Corn_(maize)___Northern_Leaf_Blight\de06fdbb-04cf-4e7b-9e1d-6162f11b3dea___RS_NLB 3481.JPG,9
"Pepper,_bell___healthy\b5d4c12b-5c35-4ba7-83b3-77a74d355177___JR_HL 8661.JPG",19
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\4d7ad495-1420-4ac7-9123-f0aa1e828270___FAM_L.Blight 1509.JPG,13
Tomato___Tomato_Yellow_Leaf_Curl_Virus\17815141-f5f6-4657-99f7-029b1e179c8e___YLCV_NREC 0100.JPG,35
Corn_(maize)___healthy\f1fae7bf-f759-4712-82ed-3e5fb548252f___R.S_HL 8079 copy.jpg,10
Tomato___Spider_mites Two-spotted_spider_mite\cfc8ff1c-5abb-41ef-adf9-c7b1a20d5e67___Com.G_SpM_FL 8743.JPG,33
Tomato___Leaf_Mold\909dd94b-4338-4bd2-b22b-0f222b574124___Crnl_L.Mold 8842.JPG,31
Grape___Esca_(Black_Measles)\5e734970-c5ec-4900-a040-af25c7ae5754___FAM_B.Msls 0949.JPG,12
Tomato___Tomato_Yellow_Leaf_Curl_Virus\f83d755c-1f15-481c-a694-e8631add002a___YLCV_NREC 0311.JPG,35
Tomato___Target_Spot\aed4284a-98bb-4fab-a2de-764f5a3fda68___Com.G_TgS_FL 0927.JPG,34
Orange___Haunglongbing_(Citrus_greening)\e9c425ec-cf81-4004-891a-6bfb4a8351a1___CREC_HLB 3903.JPG,15
Potato___healthy\dca8ac5c-b925-435a-a5e9-da09fa8938a1___RS_HL 4182.JPG,22
Tomato___Target_Spot\75631753-160d-48e2-ab6a-30649f66b044___Com.G_TgS_FL 8110.JPG,34
Strawberry___Leaf_scorch\6daf8783-ab4d-451e-8aaf-00e29b23e29a___RS_L.Scorch 0009.JPG,26
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\2314ed1d-b09e-444c-9cb6-350128203850___FAM_L.Blight 4852.JPG,13
Tomato___Bacterial_spot\23cf28cd-1d94-4797-82ed-0f3c79a39200___GCREC_Bact.Sp 5702.JPG,28
Tomato___Tomato_Yellow_Leaf_Curl_Virus\87de86b2-4720-4841-b014-205bd0084b17___YLCV_NREC 2866.JPG,35
Tomato___healthy\b6256250-7248-410b-b369-08cb07166099___GH_HL Leaf 452.JPG,37
Peach___Bacterial_spot\1150d1df-5db3-43fe-80fb-47b371ea22b4___Rut._Bact.S 1152.JPG,16
Tomato___Target_Spot\6bd21bee-4648-43fc-b481-dc4913a8c9be___Com.G_TgS_FL 0841.JPG,34
Peach___Bacterial_spot\9333fec5-7e8d-46a5-82a8-f932e9994521___Rut._Bact.S 1134.JPG,16
Soybean___healthy\3358c45a-9a00-4fb6-83d7-f6b4cf202b28___RS_HL 7364.JPG,24
Peach___Bacterial_spot\a0e8b54d-2163-43f2-90c4-efad1a33636b___Rutg._Bact.S 1597.JPG,16
Tomato___Septoria_leaf_spot\7a7c032c-bc58-43c0-9bf7-26be8baf2660___Matt.S_CG 7605.JPG,32
Soybean___healthy\d19f7cf2-f9f4-4c0f-ac3f-f9b9c2e949a0___RS_HL 5315.JPG,24
Tomato___Early_blight\3d8e1f90-be34-4da7-b124-a98eddb346d1___RS_Erly.B 7414.JPG,29
Tomato___healthy\3df51cfe-b583-40ae-a2d5-d4928a8a763f___RS_HL 9765.JPG,37
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\84801951-2cec-4d78-b8d6-0b948f555ccd___FAM_L.Blight 4541.JPG,13
Apple___healthy\7671e6ca-f9a9-4657-a96a-1bcf0df3abe7___RS_HL 6231.JPG,3
Orange___Haunglongbing_(Citrus_greening)\8635d9e7-4c00-4145-8c35-edb196221510___CREC_HLB 4030.JPG,15
Tomato___Late_blight\06c6a302-ae34-4d38-9e4b-3a6acdd42d91___GHLB2 Leaf 9047.JPG,30
Corn_(maize)___healthy\c4ebc11a-57d3-4218-9044-cfe4ea0427ef___R.S_HL 8198 copy.jpg,10
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\626ad08f-81e7-4ae4-8e4a-7b71f16adee9___FAM_L.Blight 4543.JPG,13
Orange___Haunglongbing_(Citrus_greening)\15318bee-4189-4c95-9c1b-90ab1f251420___CREC_HLB 7149.JPG,15
Tomato___Late_blight\389ecffc-2ab0-4c7e-9f03-d6d4695d4f6a___RS_Late.B 5117.JPG,30
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\380946a0-d5e4-41d5-be2a-ce4850b45506___FAM_L.Blight 4625.JPG,13
Peach___Bacterial_spot\aad66c7d-df24-4f39-b453-49977b1ba27c___Rut._Bact.S 0964.JPG,16
Soybean___healthy\ca0692a7-9a1b-4bcb-87ef-78c9995d7f25___RS_HL 4885.JPG,24
Tomato___Target_Spot\92f24fb5-b16e-4378-bcf6-fc5e2e1215a5___Com.G_TgS_FL 8088.JPG,34
Strawberry___healthy\a67277f1-75b5-41c5-8de1-dad85fbc42a4___RS_HL 2086.JPG,27
Apple___healthy\1497c20f-448a-48e2-9cf0-b4fc8cfa848a___RS_HL 6292.JPG,3
Potato___Late_blight\57980690-2488-4715-ae89-84e84d17ee10___RS_LB 3978.JPG,21
Corn_(maize)___Northern_Leaf_Blight\0c28faf9-15f7-4e78-bb72-0a1035d95f1f___RS_NLB 4236.JPG,9
Corn_(maize)___healthy\a20456bd-0ca9-4999-9a10-cda7915d280c___R.S_HL 5527 copy 2.jpg,10
Strawberry___Leaf_scorch\5e599e1c-faec-4264-b75e-da5b1add635a___RS_L.Scorch 1228.JPG,26
Tomato___Leaf_Mold\f2da011d-7004-40de-ba61-9e9fe12ad6b0___Crnl_L.Mold 7143.JPG,31
Tomato___Tomato_Yellow_Leaf_Curl_Virus\585dce54-e47c-4906-88d7-3bef6e256abd___YLCV_GCREC 2003.JPG,35
Tomato___Late_blight\d348146e-9cb0-45be-b0ba-78fc310b92da___GHLB2 Leaf 9101.JPG,30
Blueberry___healthy\b1043dad-c2cf-4cae-9418-5910f7fe7b94___RS_HL 5234.JPG,4
Squash___Powdery_mildew\847277c4-4b19-48ec-a2e2-9ca1d38fc2d9___MD_Powd.M 0774.JPG,25
Tomato___Bacterial_spot\62b151e8-3ff6-444f-aa56-af06e198d9ed___GCREC_Bact.Sp 5971.JPG,28
Apple___Cedar_apple_rust\3ea747af-ed9d-44f1-a8b6-61503adf0a4b___FREC_C.Rust 4174.JPG,2
Orange___Haunglongbing_(Citrus_greening)\98795126-0ba9-42c6-bb0b-bab3021bd42f___CREC_HLB 6495.JPG,15
Corn_(maize)___healthy\5961441a-a52d-4648-a08b-4965caf11c20___R.S_HL 8328 copy.jpg,10
Soybean___healthy\9e1987ae-31e9-4e8e-bdcb-0f4dab1f4b92___RS_HL 5513.JPG,24
Soybean___healthy\c4042d57-5f0f-4d1e-a26d-31906452ec91___RS_HL 5565.JPG,24
Soybean___healthy\61f3ae4b-ed22-42c2-9d6e-2fb3137bebfd___RS_HL 4250.JPG,24
Tomato___Tomato_Yellow_Leaf_Curl_Virus\e8a00295-fd3b-4fc4-895e-8e574aad6913___YLCV_GCREC 5429.JPG,35
Soybean___healthy\1d75b252-8608-423f-b28d-a20d0e5e7d33___RS_HL 6905.JPG,24
Soybean___healthy\1e6208df-7c77-4f2d-8b22-e83d6fb2b314___RS_HL 3815.JPG,24
Peach___Bacterial_spot\9273fe1b-de0a-40c4-9e7d-259de36da678___Rutg._Bact.S 1983.JPG,16
Apple___Black_rot\cda99dd8-c509-4825-a35d-d71cb35d3d4c___JR_FrgE.S 8695.JPG,1
Tomato___Tomato_Yellow_Leaf_Curl_Virus\64618101-9581-4958-9760-6cfd10959fbf___UF.GRC_YLCV_Lab 02950.JPG,35
Tomato___healthy\958b8eb8-7004-434a-ad02-e62ff64dded0___RS_HL 0276.JPG,37
Tomato___Tomato_Yellow_Leaf_Curl_Virus\a38667a1-d951-448c-b842-562b73de664c___UF.GRC_YLCV_Lab 01664.JPG,35
Tomato___Spider_mites Two-spotted_spider_mite\71648f5c-c9ee-4757-be82-4f8dce7ca3df___Com.G_SpM_FL 1228.JPG,33
Corn_(maize)___Northern_Leaf_Blight\af44d1ff-8fae-49a0-ad5a-2b08204e397c___RS_NLB 3722.JPG,9
Tomato___Tomato_Yellow_Leaf_Curl_Virus\f2cd644a-34cf-45e8-9dd8-9a648b1d06be___UF.GRC_YLCV_Lab 01254.JPG,35
Potato___Late_blight\e10ce839-9da1-4f23-9b5e-c5483f6eabbd___RS_LB 5328.JPG,21
Soybean___healthy\88f6c067-aa21-4955-90a7-c333ed7cb549___RS_HL 4706.JPG,24
Tomato___healthy\7f5c8018-c4c3-4471-aa30-defe910ea3d9___GH_HL Leaf 444.1.JPG,37
Strawberry___Leaf_scorch\906595d9-3798-4568-92f6-78f3be36e6eb___RS_L.Scorch 1532.JPG,26
Orange___Haunglongbing_(Citrus_greening)\11887e4a-c3f4-47b5-af1d-30f91c4de6e8___UF.Citrus_HLB_Lab 9790.JPG,15
Orange___Haunglongbing_(Citrus_greening)\89611293-2fdd-471f-9efe-60097d5da3d8___UF.Citrus_HLB_Lab 0250.JPG,15
Potato___Late_blight\0d8346e1-4624-4979-84e6-1353ca59007a___RS_LB 4079.JPG,21
Tomato___Late_blight\147539f7-632d-42ee-a19a-071b9c7c85f2___RS_Late.B 5140.JPG,30
Grape___healthy\304f5d6d-b17f-4e89-9196-9e649f117d03___Mt.N.V_HL 6189.JPG,14
Cherry_(including_sour)___Powdery_mildew\26f784f0-b392-4075-9865-055e845e9170___FREC_Pwd.M 4473.JPG,5
Strawberry___healthy\8b799a37-bc78-416f-9081-1ac2d8caba6b___RS_HL 2190.JPG,27
Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\138f13b2-4637-4d82-9a09-86ac8a28f600___FAM_L.Blight 1406.JPG,13
Peach___Bacterial_spot\e3323017-be1a-4f17-bcbf-abacf16f1b91___Rut._Bact.S 0868.JPG,16
Apple___healthy\953076be-ed87-4a45-a553-48cd555b63bb___RS_HL 7888.JPG,3
Potato___Early_blight\82cdc0bb-ac22-429d-ad70-2ec0d771dd39___RS_Early.B 7405.JPG,20
Cherry_(including_sour)___Powdery_mildew\55ea082c-7aec-4a9a-9181-afad1a342959___FREC_Pwd.M 4492.JPG,5
Soybean___healthy\e4c4da83-6c27-4ccb-8ac9-b9031ccc2963___RS_HL 3869.JPG,24
"Pepper,_bell___healthy\798a2172-62e6-4fbe-9dd2-a989294ab501___JR_HL 7845.JPG",19
Blueberry___healthy\66f90307-33fe-4fab-b08c-0a44740268fd___RS_HL 2257.JPG,4
Tomato___Septoria_leaf_spot\27cce771-b14a-4c4c-a910-4751fb2eb9d1___JR_Sept.L.S 8352.JPG,32
Soybean___healthy\c3e1d866-47c6-4ed3-8c1a-c59328c60ba3___RS_HL 3631.JPG,24
Corn_(maize)___Northern_Leaf_Blight\d39e45b5-4091-4e0b-b218-3c36a6360179___RS_NLB 3779.JPG,9
Blueberry___healthy\fc0fcaab-8532-40a4-8cc8-2f1ff9808765___RS_HL 5200.JPG,4
